MNET_SHORTNAME,NWSFIREZONE,ELEV_DEM,TIMEZONE,SGID,SHORTNAME,ELEVATION,STID,WIMS_ID,GACC,MNET_LONGNAME,STATUS,LONGITUDE,COUNTY,STATE,CWA,NWSZONE,ID,MNET_ID,NAME,COUNTRY,RESTRICTED,LATITUDE,PERIOD_OF_RECORD.start,PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_speed.wind_speed_1.position,SENSOR_VARIABLES.wind_speed.wind_speed_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_speed.wind_speed_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.air_temp.air_temp_1.position,SENSOR_VARIABLES.air_temp.air_temp_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.air_temp.air_temp_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.position,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_gust.wind_gust_1.position,SENSOR_VARIABLES.wind_gust.wind_gust_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_gust.wind_gust_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.volt.volt_1.position,SENSOR_VARIABLES.volt.volt_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.volt.volt_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_direction.wind_direction_1.position,SENSOR_VARIABLES.wind_direction.wind_direction_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_direction.wind_direction_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.position,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.pressure.pressure_1.position,SENSOR_VARIABLES.pressure.pressure_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.pressure.pressure_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.altimeter.altimeter_1.position,SENSOR_VARIABLES.altimeter.altimeter_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.altimeter.altimeter_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.position,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.position,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.position,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.PERIOD_OF_RECORD.end
SDGE,SGX258,3910.8,America/Los_Angeles,SC11,SDGE,3877,WDCSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.62993,San Diego,CA,SGX,CA058,31079,139,West Descanso,US,False,32.85019,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2020-05-02T16:40:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,,2020-05-08T15:35:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,
SDGE,SGX250,748,America/Los_Angeles,SC08,SDGE,744,WRBSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.12233,San Diego,CA,SGX,CA050,31080,139,West Rancho Bernardo,US,False,33.03120,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2013-03-01T22:20:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,,2019-10-25T22:33:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2013-03-01T22:20:00Z,2,2011-07-16T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX258,3307.1,America/Los_Angeles,SC11,SDGE,3305,WSYSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.68974,San Diego,CA,SGX,CA058,31081,139,West Santa Ysabel,US,False,33.0868,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2013-03-14T07:40:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,,2020-05-05T18:23:00Z,2022-04-28T21:30:00Z,6.1,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2022-04-28T21:30:00Z,2,2011-07-16T00:00:00Z,2013-03-01T22:20:00Z,2,2011-07-16T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX258,4357,America/Los_Angeles,SC11,SDGE,4358,CHHSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.66077,San Diego,CA,SGX,CA058,31163,139,Chihuahua Valley,US,False,33.38622,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2013-03-01T22:20:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,,2019-10-24T22:53:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2013-03-01T22:20:00Z,2,2011-08-02T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX258,3996.1,America/Los_Angeles,SC11,SDGE,4009,CTMSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.54971,San Diego,CA,SGX,CA058,31164,139,Corte Madera,US,False,32.78287,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2013-03-01T22:20:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,,2020-04-28T18:54:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2013-03-01T22:20:00Z,2,2011-08-02T00:00:00Z,2013-03-04T19:40:00Z,,,,,,,,,
SDGE,SGX258,3234.9,America/Los_Angeles,SC11,SDGE,3242,EWNSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.62074,San Diego,CA,SGX,CA058,31165,139,East Warners,US,False,33.22648,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2020-04-22T20:40:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,,2020-04-22T23:43:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,406.8,America/Los_Angeles,SC08,SDGE,417,HDMSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.13483,San Diego,CA,SGX,CA050,31166,139,Hodges Dam,US,False,33.04294,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2020-04-26T19:20:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,,2020-04-27T05:05:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,
SDGE,SGX258,3336.6,America/Los_Angeles,SC11,SDGE,3378,NDCSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.64653,San Diego,CA,SGX,CA058,31168,139,North Descanso,US,False,32.88323,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2013-03-14T19:10:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,
SDGE,SGX250,2519.7,America/Los_Angeles,SC11,SDGE,2535,NPTSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.58486,San Diego,CA,SGX,CA050,31169,139,North Potrero,US,False,32.62981,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,,,,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,,2020-05-28T16:53:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX262,987.5,America/Los_Angeles,SC11,SDGE,978,NRWSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.29431,San Diego,CA,SGX,CA062,31170,139,Narrows Sub,US,False,33.13714,2011-08-05T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-05T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-05T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-05T00:00:00Z,2013-03-14T19:10:00Z,6.1,2011-08-05T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2011-08-05T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-05T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-05T00:00:00Z,2013-03-01T22:20:00Z,2,2011-08-05T00:00:00Z,2013-03-14T19:10:00Z,0,2011-08-05T00:00:00Z,2013-03-14T19:10:00Z,,,,,,
SDGE,SGX250,1164.7,America/Los_Angeles,SC08,SDGE,1167,OLVSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.12961,San Diego,CA,SGX,CA050,31171,139,Olivenhain,US,False,33.08014,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2020-01-23T00:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,,2020-01-23T00:53:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,
SDGE,SGX258,3261.2,America/Los_Angeles,SC11,SDGE,3264,SSSSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.73170,San Diego,CA,SGX,CA058,31172,139,Sunshine Summit,US,False,33.34396,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2013-03-01T22:20:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,,2020-05-12T18:13:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2013-03-01T22:20:00Z,2,2011-08-02T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX250,2936.4,America/Los_Angeles,SC11,SDGE,2943,SYRSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.686,San Diego,CA,SGX,CA050,31173,139,Santa Ysabel Ranch,US,False,33.1322,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2021-07-09T18:40:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,,2021-07-09T21:53:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,
SDGE,SGX250,2532.8,America/Los_Angeles,SC08,SDGE,2529,WCVSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.76183,San Diego,CA,SGX,CA050,31174,139,Wisecarver,US,False,32.73277,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2013-03-01T22:20:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,,2019-10-25T22:33:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2013-03-01T22:20:00Z,2,2011-08-02T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX258,3599.1,America/Los_Angeles,SC11,SDGE,3593,WWYSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.65293,San Diego,CA,SGX,CA058,31175,139,West Wynola,US,False,33.10511,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2013-03-14T19:10:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,,2019-10-07T19:53:00Z,2022-04-28T21:30:00Z,6.1,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2022-04-28T21:30:00Z,2,2011-08-02T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,
SDGE,SGX262,534.8,America/Los_Angeles,SC12,SDGE,544,BRGSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.34817,San Diego,CA,SGX,CA062,31639,139,Borrego,US,False,33.26246,2011-09-28T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-09-28T00:00:00Z,2022-04-28T21:30:00Z,2,2011-09-28T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-09-28T00:00:00Z,2013-03-14T19:10:00Z,6.1,2011-09-28T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2011-09-28T00:00:00Z,2022-04-28T21:30:00Z,2,2011-09-28T00:00:00Z,2022-04-28T21:30:00Z,2,2011-09-28T00:00:00Z,2013-03-01T22:20:00Z,2,2011-09-28T00:00:00Z,2013-03-14T19:10:00Z,0,2011-09-28T00:00:00Z,2013-03-14T19:10:00Z,,,,,,
SDGE,SGX243,328.1,America/Los_Angeles,SC08,SDGE,371,MSDSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.24086,San Diego,CA,SGX,CA043,31640,139,Mt. Soledad,US,False,32.81417,2011-09-28T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-09-28T00:00:00Z,2022-04-28T21:30:00Z,2,2011-09-28T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-09-28T00:00:00Z,2013-03-14T19:10:00Z,6.1,2011-09-28T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2011-09-28T00:00:00Z,2022-04-28T21:30:00Z,2,2011-09-28T00:00:00Z,2022-04-28T21:30:00Z,2,2011-09-28T00:00:00Z,2013-03-01T22:20:00Z,2,2011-09-28T00:00:00Z,2013-03-14T19:10:00Z,,,,,2011-09-28T00:00:00Z,2013-03-14T19:10:00Z,,,
SDGE,SGX243,265.7,America/Los_Angeles,SC08,SDGE,264,MVNSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.13757,San Diego,CA,SGX,CA043,31641,139,Mission Valley North,US,False,32.78141,2011-10-03T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-10-03T00:00:00Z,2022-04-28T21:30:00Z,2,2011-10-03T00:00:00Z,2022-04-28T21:30:00Z,,,,6.1,2011-10-03T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2011-10-03T00:00:00Z,2022-04-28T21:30:00Z,2,2011-10-03T00:00:00Z,2022-04-28T21:30:00Z,2,2011-10-03T00:00:00Z,2013-03-01T22:20:00Z,2,2011-10-03T00:00:00Z,2013-03-14T19:10:00Z,,,,,2011-10-03T00:00:00Z,2013-03-14T19:10:00Z,,,
SDGE,SGX243,275.6,America/Los_Angeles,SC08,SDGE,302,DMHSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.22284,San Diego,CA,SGX,CA043,31642,139,Del Mar Heights,US,False,32.96404,2011-09-30T00:00:00Z,2022-04-28T21:30:00Z,6.1,2011-09-30T00:00:00Z,2022-04-28T21:30:00Z,2,2011-09-30T00:00:00Z,2022-04-28T21:30:00Z,,,,6.1,2011-09-30T00:00:00Z,2022-04-28T21:30:00Z,,2019-12-13T00:23:00Z,2022-04-28T21:30:00Z,6.1,2011-09-30T00:00:00Z,2022-04-28T21:30:00Z,2,2011-09-30T00:00:00Z,2022-04-28T21:30:00Z,2,2011-09-30T00:00:00Z,2013-03-01T22:20:00Z,2,2011-09-30T00:00:00Z,2013-03-14T19:10:00Z,,,,,2011-09-30T00:00:00Z,2013-03-14T19:10:00Z,,,
SDGE,SGX250,1919.3,America/Los_Angeles,SC08,SDGE,1925,BRMSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.78030,San Diego,CA,SGX,CA050,34145,139,Barona Mesa,US,False,32.97770,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2019-10-07T18:40:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,,2019-10-07T19:53:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,2,2012-01-01T00:00:00Z,2013-03-04T19:40:00Z,,,,,,,,,
SDGE,SGX250,1148.3,America/Los_Angeles,SC08,SDGE,1139,HVWSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.99011,San Diego,CA,SGX,CA050,34146,139,Highland Valley West,US,False,33.06714,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2019-10-10T18:20:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,,2019-10-10T18:33:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,2844.5,America/Los_Angeles,SC11,SDGE,2834,JVRSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.66790,San Diego,CA,SGX,CA050,34149,139,Japatul Valley Rd,US,False,32.77570,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2013-03-12T05:50:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,,2020-01-21T23:13:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,2,2012-01-01T00:00:00Z,2013-03-04T19:40:00Z,,,,,,,,,
SDGE,SGX250,416.7,America/Los_Angeles,SC08,SDGE,421,SPVSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.95480,San Diego,CA,SGX,CA050,34150,139,San Pasqual Valley,US,False,33.09300,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2020-02-27T18:10:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,,2020-02-27T18:43:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX258,5301.8,America/Los_Angeles,SC11,SDGE,5327,VCMSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.57924,San Diego,CA,SGX,CA058,34576,139,Volcan Mountain,US,False,33.10159,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,2,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX258,5567.6,America/Los_Angeles,SC11,SDGE,5155,CLNSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.854808,San Diego,CA,SGX,CA058,34577,139,Crestline,US,False,33.30793,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2019-10-08T20:20:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,2,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX250,895.7,America/Los_Angeles,SC08,SDGE,902,MTLSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.056411,San Diego,CA,SGX,CA050,34578,139,Mission Trails,US,False,32.842286,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,2,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX250,2979,America/Los_Angeles,SC08,SDGE,2998,DYESD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.709897,San Diego,CA,SGX,CA050,34579,139,Dye Mountain,US,False,33.068817,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2019-10-11T16:00:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,,2019-10-11T16:23:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,2,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
SDGE,SGX258,3549.9,America/Los_Angeles,SC11,SDGE,3556,SILSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.642846,San Diego,CA,SGX,CA058,34693,139,Sill Hill,US,False,32.954055,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,6.1,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2022-04-28T21:30:00Z,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,2,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,,,,,,,,,
