MNET_SHORTNAME,NWSFIREZONE,ELEV_DEM,TIMEZONE,SGID,SHORTNAME,ELEVATION,STID,WIMS_ID,GACC,MNET_LONGNAME,STATUS,LONGITUDE,COUNTY,STATE,CWA,NWSZONE,ID,MNET_ID,NAME,COUNTRY,RESTRICTED,LATITUDE,PERIOD_OF_RECORD.start,PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_speed.wind_speed_1.position,SENSOR_VARIABLES.wind_speed.wind_speed_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_speed.wind_speed_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.air_temp.air_temp_1.position,SENSOR_VARIABLES.air_temp.air_temp_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.air_temp.air_temp_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.position,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_gust.wind_gust_1.position,SENSOR_VARIABLES.wind_gust.wind_gust_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_gust.wind_gust_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.position,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_direction.wind_direction_1.position,SENSOR_VARIABLES.wind_direction.wind_direction_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_direction.wind_direction_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.volt.volt_1.position,SENSOR_VARIABLES.volt.volt_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.volt.volt_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.position,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.pressure.pressure_1.position,SENSOR_VARIABLES.pressure.pressure_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.pressure.pressure_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum.precip_accum_1.position,SENSOR_VARIABLES.precip_accum.precip_accum_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum.precip_accum_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum_five_minute.precip_accum_five_minute_1.position,SENSOR_VARIABLES.precip_accum_five_minute.precip_accum_five_minute_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum_five_minute.precip_accum_five_minute_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum_one_minute.precip_accum_one_minute_1.position,SENSOR_VARIABLES.precip_accum_one_minute.precip_accum_one_minute_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum_one_minute.precip_accum_one_minute_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.fuel_moisture.fuel_moisture_1.position,SENSOR_VARIABLES.fuel_moisture.fuel_moisture_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.fuel_moisture.fuel_moisture_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.position,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.altimeter.altimeter_1.position,SENSOR_VARIABLES.altimeter.altimeter_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.altimeter.altimeter_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.position,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.PERIOD_OF_RECORD.end
SC-EDISON,LOX350,419.9,America/Los_Angeles,SC08,SC-EDISON,391,SE493,,SOCC,Southern California Edison,ACTIVE,-119.67302,Santa Barbara,CA,LOX,CA350,108269,231,SCE Canon View Rd,US,False,34.44169,2020-02-13T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-13T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-13T01:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-13T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-13T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-13T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-13T01:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX350,173.9,America/Los_Angeles,SC08,SC-EDISON,161,SE494,,SOCC,Southern California Edison,ACTIVE,-119.68991,Santa Barbara,CA,LOX,CA350,108270,231,SCE Lower Riviera,US,False,34.43373,2020-02-13T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-13T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-13T04:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-13T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-13T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-13T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-13T04:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX350,206.7,America/Los_Angeles,SC08,SC-EDISON,200,SE495,,SOCC,Southern California Edison,ACTIVE,-119.75991,Santa Barbara,CA,LOX,CA350,108271,231,SCE Cieneguitas Rd,US,False,34.44899,2020-02-13T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-13T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-13T04:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-13T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-13T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-13T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-13T04:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX350,124.7,America/Los_Angeles,SC08,SC-EDISON,119,SE496,,SOCC,Southern California Edison,ACTIVE,-119.68191,Santa Barbara,CA,LOX,CA350,108275,231,SCE Chiquita Rd,US,False,34.43198,2020-02-13T23:12:00Z,2022-06-01T09:10:00Z,,2020-02-13T23:12:00Z,2022-06-01T09:10:00Z,,2020-02-13T23:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-13T23:12:00Z,2022-06-01T09:10:00Z,,2020-02-13T23:12:00Z,2022-06-01T09:10:00Z,,2020-02-13T23:12:00Z,2022-06-01T09:10:00Z,,2020-02-13T23:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX350,246.1,America/Los_Angeles,SC08,SC-EDISON,222,SE497,,SOCC,Southern California Edison,ACTIVE,-119.88113,Santa Barbara,CA,LOX,CA350,108279,231,SCE Glen Annie Rd,US,False,34.46380,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX350,167.3,America/Los_Angeles,SC08,SC-EDISON,147,SE498,,SOCC,Southern California Edison,ACTIVE,-119.63084,Santa Barbara,CA,LOX,CA350,108280,231,SCE Montecito,US,False,34.43375,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX350,265.7,America/Los_Angeles,SC08,SC-EDISON,271,SE499,,SOCC,Southern California Edison,ACTIVE,-119.76119,Santa Barbara,CA,LOX,CA350,108281,231,SCE San Marcos Foothills Preserve,US,False,34.45496,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T01:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX350,52.5,America/Los_Angeles,SC08,SC-EDISON,44,SE500,,SOCC,Southern California Edison,ACTIVE,-119.51029,Santa Barbara,CA,LOX,CA350,108283,231,SCE Carpinteria,US,False,34.40700,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,HNX591,2286.7,America/Los_Angeles,SC03,SC-EDISON,2299,SE501,,SOCC,Southern California Edison,ACTIVE,-118.79092,Kern,CA,HNX,CA322,108284,231,SCE Bakersfield NE,US,False,35.48159,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX350,518.4,America/Los_Angeles,SC08,SC-EDISON,500,SE502,,SOCC,Southern California Edison,ACTIVE,-119.70763,Santa Barbara,CA,LOX,CA350,108285,231,SCE Tremonto Rd,US,False,34.44120,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T16:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX350,246.1,America/Los_Angeles,SC08,SC-EDISON,234,SE503,,SOCC,Southern California Edison,ACTIVE,-119.63372,Santa Barbara,CA,LOX,CA350,108287,231,SCE Santa Angela Ln E,US,False,34.43896,2020-02-14T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T22:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-14T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T22:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX350,574.1,America/Los_Angeles,SC08,SC-EDISON,549,SE504,,SOCC,Southern California Edison,ACTIVE,-119.64988,Santa Barbara,CA,LOX,CA350,108288,231,SCE East Mountain Dr,US,False,34.44908,2020-02-14T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T22:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-14T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-14T22:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX350,679.1,America/Los_Angeles,SC08,SC-EDISON,664,SE505,,SOCC,Southern California Edison,ACTIVE,-119.69512,Santa Barbara,CA,LOX,CA350,108292,231,SCE Mountain Dr,US,False,34.44555,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,,,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,HNX596,971.1,America/Los_Angeles,SC03,SC-EDISON,996,SE506,,SOCC,Southern California Edison,ACTIVE,-118.77931,Kern,CA,HNX,CA332,108293,231,SCE Kern Canyon Rd,US,False,35.45970,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,,,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX350,255.9,America/Los_Angeles,SC08,SC-EDISON,249,SE507,,SOCC,Southern California Edison,ACTIVE,-119.67364,Santa Barbara,CA,LOX,CA350,108294,231,SCE Sycamore Canyon,US,False,34.43105,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,,,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX350,600.4,America/Los_Angeles,SC08,SC-EDISON,598,SE509,,SOCC,Southern California Edison,ACTIVE,-119.71341,Santa Barbara,CA,LOX,CA350,108296,231,SCE Dorking Pl,US,False,34.45016,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,,,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX349,134.5,America/Los_Angeles,SC08,SC-EDISON,126,SE510,,SOCC,Southern California Edison,ACTIVE,-119.90974,Santa Barbara,CA,LOX,CA349,108297,231,SCE Armas Canyon Rd,US,False,34.43829,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,,,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,2020-02-16T01:15:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,REV274,6807.7,America/Los_Angeles,SC01,SC-EDISON,6801,SE511,,SOCC,Southern California Edison,ACTIVE,-119.09195,Mono,CA,REV,CA073,108301,231,SCE Walker Creek,US,False,37.91535,2020-02-18T16:12:00Z,2022-06-01T09:10:00Z,,2020-02-18T16:12:00Z,2022-06-01T09:00:00Z,,2020-02-18T16:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-18T16:12:00Z,2022-06-01T09:10:00Z,,2020-02-18T16:12:00Z,2022-06-01T09:10:00Z,,2020-02-18T16:12:00Z,2022-06-01T09:10:00Z,,2020-02-18T16:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX349,124.7,America/Los_Angeles,SC08,SC-EDISON,113,SE512,,SOCC,Southern California Edison,ACTIVE,-120.15277,Santa Barbara,CA,LOX,CA349,108302,231,SCE Calle Real,US,False,34.47544,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,2020-04-28T22:13:00Z,2020-04-29T15:10:00Z,,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,REV274,7828.1,America/Los_Angeles,SC01,SC-EDISON,7815,SE513,,SOCC,Southern California Edison,ACTIVE,-118.96384,Mono,CA,REV,CA073,108303,231,SCE Sierra Park Rd,US,False,37.64476,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,REV274,8651.6,America/Los_Angeles,SC01,SC-EDISON,8637,SE514,,SOCC,Southern California Edison,ACTIVE,-119.00728,Mono,CA,REV,CA073,108304,231,SCE Ski Back Trail,US,False,37.64996,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,2020-02-18T22:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,REV274,7982.3,America/Los_Angeles,SC01,SC-EDISON,7965,SE515,,SOCC,Southern California Edison,ACTIVE,-118.98274,Mono,CA,REV,CA073,108311,231,SCE Minaret Rd,US,False,37.64600,2020-02-19T02:12:00Z,2022-06-01T09:10:00Z,,2020-02-19T02:12:00Z,2022-06-01T09:10:00Z,,2020-02-19T02:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-19T02:12:00Z,2022-06-01T09:10:00Z,,2020-02-19T02:12:00Z,2022-06-01T09:10:00Z,,2020-02-19T02:12:00Z,2022-06-01T09:10:00Z,,2020-02-19T02:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX350,288.7,America/Los_Angeles,SC08,SC-EDISON,272,SE516,,SOCC,Southern California Edison,ACTIVE,-119.60284,Santa Barbara,CA,LOX,CA350,108427,231,SCE Orchard Ave,US,False,34.43713,2020-02-21T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-21T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-21T01:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-21T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-21T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-21T01:12:00Z,2022-06-01T09:10:00Z,,2020-02-21T01:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX350,292,America/Los_Angeles,SC08,SC-EDISON,271,SE517,,SOCC,Southern California Edison,ACTIVE,-119.62008,Santa Barbara,CA,LOX,CA350,108428,231,SCE East Valley Rd,US,False,34.43923,2020-02-21T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-21T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-21T04:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-21T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-21T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-21T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-21T04:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,HNX596,4002.6,America/Los_Angeles,SC03,SC-EDISON,3981,SE518,,SOCC,Southern California Edison,ACTIVE,-118.37461,Kern,CA,HNX,CA334,108440,231,SCE Monolith,US,False,35.12399,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX359,1128.6,America/Los_Angeles,SC08,SC-EDISON,1144,SE519,,SOCC,Southern California Edison,ACTIVE,-118.67139,Ventura,CA,LOX,CA359,108441,231,SCE Cochran St,US,False,34.27915,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX359,1076.1,America/Los_Angeles,SC08,SC-EDISON,1059,SE520,,SOCC,Southern California Edison,ACTIVE,-118.74234,Ventura,CA,LOX,CA359,108442,231,SCE Sharp Rd,US,False,34.29127,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,HNX596,4104.3,America/Los_Angeles,SC03,SC-EDISON,4091,SE521,,SOCC,Southern California Edison,ACTIVE,-118.43917,Kern,CA,HNX,CA334,108443,231,SCE East Pinon St,US,False,35.11691,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,2020-02-22T04:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,LOX359,915.4,America/Los_Angeles,SC08,SC-EDISON,940,SE522,,SOCC,Southern California Edison,ACTIVE,-118.79738,Ventura,CA,LOX,CA359,108446,231,SCE Simi Valley Landfill,US,False,34.29191,2020-02-23T19:12:00Z,2022-06-01T09:00:00Z,,2020-02-23T19:12:00Z,2022-06-01T09:00:00Z,,2020-02-23T19:12:00Z,2022-06-01T09:00:00Z,,,,,2020-02-23T19:12:00Z,2022-06-01T09:00:00Z,,2020-02-23T19:12:00Z,2022-06-01T09:00:00Z,,2020-02-23T19:12:00Z,2022-06-01T09:00:00Z,,2020-02-23T19:12:00Z,2022-06-01T09:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,HNX299,4065,America/Los_Angeles,SC03,SC-EDISON,4061,SE523,,SOCC,Southern California Edison,ACTIVE,-118.35237,Kern,CA,HNX,CA338,108454,231,SCE Tehachapi Willow Springs Rd,US,False,35.02734,2020-02-25T02:12:00Z,2022-06-01T09:10:00Z,,2020-02-25T02:12:00Z,2022-06-01T09:10:00Z,,2020-02-25T02:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-25T02:12:00Z,2022-06-01T09:10:00Z,,2020-02-25T02:12:00Z,2022-06-01T09:10:00Z,,2020-02-25T02:12:00Z,2022-06-01T09:10:00Z,,2020-02-25T02:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,VEF226,8402.2,America/Los_Angeles,SC03,SC-EDISON,8371,SE524,,SOCC,Southern California Edison,ACTIVE,-118.56642,Inyo,CA,VEF,CA519,108788,231,SCE Habegger Ln,US,False,37.23499,2020-02-25T23:12:00Z,2022-06-01T09:00:00Z,,2020-02-25T23:12:00Z,2022-06-01T09:00:00Z,,2020-02-25T23:12:00Z,2022-06-01T09:00:00Z,,,,,2020-02-25T23:12:00Z,2022-06-01T09:00:00Z,,2020-02-25T23:12:00Z,2022-06-01T09:00:00Z,,2020-02-25T23:12:00Z,2022-06-01T09:00:00Z,,2020-02-25T23:12:00Z,2022-06-01T09:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-EDISON,REV274,7591.9,America/Los_Angeles,SC01,SC-EDISON,7584,SE525,,SOCC,Southern California Edison,ACTIVE,-118.93324,Mono,CA,REV,CA073,108789,231,SCE Saw Mill Rd,US,False,37.64926,2020-02-25T23:12:00Z,2022-06-01T09:10:00Z,,2020-02-25T23:12:00Z,2022-06-01T09:10:00Z,,2020-02-25T23:12:00Z,2022-06-01T09:10:00Z,,,,,2020-02-25T23:12:00Z,2022-06-01T09:10:00Z,,2020-02-25T23:12:00Z,2022-06-01T09:10:00Z,,2020-02-25T23:12:00Z,2022-06-01T09:10:00Z,,2020-02-25T23:12:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
